Result of k-means clustering...
Object [6445] = 5;
Object [6446] = 5;
Object [6447] = 5;
Object [6448] = 5;
Object [6449] = 5;
Object [6450] = 5;
Object [6451] = 5;
Object [6452] = 5;
Object [6453] = 5;
Object [6454] = 5;
Object [6455] = 5;
Object [6456] = 5;
Object [6457] = 5;
Object [6458] = 5;
Object [6459] = 5;
Object [6460] = 5;
Object [6461] = 5;
Object [6462] = 5;
Object [6463] = 5;
Object [6464] = 5;
Object [6465] = 5;
Object [6466] = 5;
Object [6467] = 5;
Object [6468] = 5;
Object [6469] = 5;
Object [6470] = 5;
Object [6471] = 5;
Object [6472] = 5;
Object [6473] = 6;
Object [6474] = 6;
Object [6475] = 6;
Object [6476] = 6;
Object [6477] = 6;
Object [6478] = 6;
Object [6479] = 6;
Object [6480] = 6;
Object [6481] = 6;
Object [6482] = 6;
Object [6483] = 6;
Object [6484] = 6;
Object [6485] = 6;
Object [6486] = 6;
Object [6487] = 6;
Object [6488] = 6;
Object [6489] = 6;
Object [6490] = 6;
Object [6491] = 6;
Object [6492] = 6;
Object [6493] = 6;
Object [6494] = 6;
Object [6495] = 6;
Object [6496] = 6;
Object [6497] = 6;
Object [6498] = 6;
Object [6499] = 6;
Object [6500] = 6;
Object [6501] = 6;
Object [6502] = 6;
Object [6503] = 6;
Object [6504] = 6;
Object [6505] = 6;
Object [6506] = 6;
Object [6507] = 6;
Object [6508] = 6;
Object [6509] = 6;
Object [6510] = 6;
Object [6511] = 6;
Object [6512] = 6;
Object [6513] = 6;
Object [6514] = 6;
Object [6515] = 6;
Object [6516] = 6;
Object [6517] = 6;
Object [6518] = 6;
Object [6519] = 6;
Object [6520] = 6;
Object [6521] = 6;
Object [6522] = 6;
Object [6523] = 6;
Object [6524] = 6;
Object [6525] = 6;
Object [6526] = 6;
Object [6527] = 6;
Object [6528] = 6;
Object [6529] = 6;
Object [6530] = 6;
Object [6531] = 6;
Object [6532] = 6;
Object [6533] = 6;
Object [6534] = 6;
Object [6535] = 6;
Object [6536] = 6;
Object [6537] = 6;
Object [6538] = 6;
Object [6539] = 6;
Object [6540] = 6;
Object [6541] = 6;
Object [6542] = 6;
Object [6543] = 6;
Object [6544] = 6;
Object [6545] = 6;
Object [6546] = 6;
Object [6547] = 6;
Object [6548] = 6;
Object [6549] = 6;
Object [6550] = 7;
Object [6551] = 7;
Object [6552] = 7;
Object [6553] = 7;
Object [6554] = 7;
Object [6555] = 7;
Object [6556] = 7;
Object [6557] = 7;
Object [6558] = 7;
Object [6559] = 7;
Object [6560] = 7;
Object [6561] = 7;
Object [6562] = 7;
Object [6563] = 7;
Object [6564] = 7;
Object [6565] = 7;
Object [6566] = 7;
Object [6567] = 7;
Object [6568] = 7;
Object [6569] = 7;
Object [6570] = 7;
Object [6571] = 7;
Object [6572] = 7;
Object [6573] = 7;
Object [6574] = 7;
Object [6575] = 7;
Object [6576] = 7;
Object [6577] = 7;
Object [6578] = 7;
Object [6579] = 7;
Object [6580] = 7;
Object [6581] = 7;
Object [6582] = 7;
Object [6583] = 7;
Object [6584] = 7;
Object [6585] = 7;
Object [6586] = 7;
Object [6587] = 7;
Object [6588] = 7;
Object [6589] = 7;
Object [6590] = 7;
Object [6591] = 7;
Object [6592] = 7;
Object [6593] = 7;
Object [6594] = 7;
Object [6595] = 7;
Object [6596] = 7;
Object [6597] = 7;
Object [6598] = 7;
Object [6599] = 7;
Object [6600] = 7;
Object [6601] = 7;
Object [6602] = 7;
Object [6603] = 7;
Object [6604] = 7;
Object [6605] = 7;
Object [6606] = 7;
Object [6607] = 7;
Object [6608] = 7;
Object [6609] = 7;
Object [6610] = 7;
Object [6611] = 7;
Object [6612] = 7;
Object [6613] = 7;
Object [6614] = 7;
Object [6615] = 7;
Object [6616] = 7;
Object [6617] = 7;
Object [6618] = 7;
Object [6619] = 7;
Object [6620] = 7;
Object [6621] = 7;
Object [6622] = 7;
Object [6623] = 7;
Object [6624] = 7;
Object [6625] = 7;
Object [6626] = 7;
Object [6627] = 7;
Object [6628] = 8;
Object [6629] = 8;
Object [6630] = 8;
Object [6631] = 8;
Object [6632] = 8;
Object [6633] = 8;
Object [6634] = 8;
Object [6635] = 8;
Object [6636] = 8;
Object [6637] = 8;
Object [6638] = 8;
Object [6639] = 8;
Object [6640] = 8;
Object [6641] = 8;
Object [6642] = 8;
Object [6643] = 8;
Object [6644] = 8;
Object [6645] = 8;
Object [6646] = 8;
Object [6647] = 8;
Object [6648] = 8;
Object [6649] = 8;
Object [6650] = 8;
Object [6651] = 8;
Object [6652] = 8;
Object [6653] = 8;
Object [6654] = 8;
Object [6655] = 8;
Object [6656] = 8;
Object [6657] = 8;
Object [6658] = 8;
Object [6659] = 8;
Object [6660] = 8;
Object [6661] = 8;
Object [6662] = 8;
Object [6663] = 8;
Object [6664] = 8;
Object [6665] = 8;
Object [6666] = 8;
Object [6667] = 8;
Object [6668] = 8;
Object [6669] = 8;
Object [6670] = 8;
Object [6671] = 8;
Object [6672] = 8;
Object [6673] = 8;
Object [6674] = 8;
Object [6675] = 8;
Object [6676] = 8;
Object [6677] = 8;
Object [6678] = 8;
Object [6679] = 8;
Object [6680] = 8;
Object [6681] = 8;
Object [6682] = 8;
Object [6683] = 8;
Object [6684] = 8;
Object [6685] = 8;
Object [6686] = 8;
Object [6687] = 8;
Object [6688] = 8;
Object [6689] = 8;
Object [6690] = 8;
Object [6691] = 8;
Object [6692] = 8;
Object [6693] = 8;
Object [6694] = 8;
Object [6695] = 8;
Object [6696] = 8;
Object [6697] = 8;
Object [6698] = 8;
Object [6699] = 8;
Object [6700] = 8;
Object [6701] = 8;
Object [6702] = 8;
Object [6703] = 8;
Object [6704] = 8;
Object [6705] = 8;
Object [6706] = 8;
Object [6707] = 9;
Object [6708] = 9;
Object [6709] = 9;
Object [6710] = 9;
Object [6711] = 9;
Object [6712] = 9;
Object [6713] = 9;
Object [6714] = 9;
Object [6715] = 9;
Object [6716] = 9;
Object [6717] = 9;
Object [6718] = 9;
Object [6719] = 9;
Object [6720] = 9;
Object [6721] = 9;
Object [6722] = 9;
Object [6723] = 9;
Object [6724] = 9;
Object [6725] = 9;
Object [6726] = 9;
Object [6727] = 9;
Object [6728] = 9;
Object [6729] = 9;
Object [6730] = 9;
Object [6731] = 9;
Object [6732] = 9;
Object [6733] = 9;
Object [6734] = 9;
Object [6735] = 9;
Object [6736] = 9;
Object [6737] = 9;
Object [6738] = 9;
Object [6739] = 9;
Object [6740] = 9;
Object [6741] = 9;
Object [6742] = 9;
Object [6743] = 9;
Object [6744] = 9;
Object [6745] = 9;
Object [6746] = 9;
Object [6747] = 9;
Object [6748] = 9;
Object [6749] = 9;
Object [6750] = 9;
Object [6751] = 9;
Object [6752] = 9;
Object [6753] = 9;
Object [6754] = 9;
Object [6755] = 9;
Object [6756] = 9;
Object [6757] = 9;
Object [6758] = 9;
Object [6759] = 9;
Object [6760] = 9;
Object [6761] = 9;
Object [6762] = 9;
Object [6763] = 9;
Object [6764] = 9;
Object [6765] = 9;
Object [6766] = 9;
Object [6767] = 9;
Object [6768] = 9;
Object [6769] = 9;
Object [6770] = 9;
Object [6771] = 9;
Object [6772] = 9;
Object [6773] = 9;
Object [6774] = 9;
Object [6775] = 9;
Object [6776] = 9;
Object [6777] = 9;
Object [6778] = 9;
Object [6779] = 9;
Object [6780] = 9;
Object [6781] = 9;
Object [6782] = 9;
Object [6783] = 9;
Object [6784] = 9;
Object [6785] = 9;
Object [6786] = 9;
Object [6787] = 2;
Object [6788] = 2;
Object [6789] = 2;
Object [6790] = 2;
Object [6791] = 2;
Object [6792] = 2;
Object [6793] = 2;
Object [6794] = 2;
Object [6795] = 2;
Object [6796] = 2;
Object [6797] = 2;
Object [6798] = 2;
Object [6799] = 2;
Object [6800] = 2;
Object [6801] = 2;
Object [6802] = 2;
Object [6803] = 2;
Object [6804] = 2;
Object [6805] = 2;
Object [6806] = 2;
Object [6807] = 2;
Object [6808] = 2;
Object [6809] = 2;
Object [6810] = 2;
Object [6811] = 2;
Object [6812] = 2;
Object [6813] = 2;
Object [6814] = 2;
Object [6815] = 2;
Object [6816] = 2;
Object [6817] = 2;
Object [6818] = 2;
Object [6819] = 2;
Object [6820] = 2;
Object [6821] = 2;
Object [6822] = 2;
Object [6823] = 2;
Object [6824] = 2;
Object [6825] = 2;
Object [6826] = 2;
Object [6827] = 2;
Object [6828] = 2;
Object [6829] = 2;
Object [6830] = 2;
Object [6831] = 2;
Object [6832] = 2;
Object [6833] = 2;
Object [6834] = 2;
Object [6835] = 2;
Object [6836] = 2;
Object [6837] = 2;
Object [6838] = 2;
Object [6839] = 2;
Object [6840] = 2;
Object [6841] = 2;
Object [6842] = 2;
Object [6843] = 2;
Object [6844] = 2;
Object [6845] = 2;
Object [6846] = 2;
Object [6847] = 2;
Object [6848] = 2;
Object [6849] = 2;
Object [6850] = 2;
Object [6851] = 2;
Object [6852] = 2;
Object [6853] = 2;
Object [6854] = 2;
Object [6855] = 2;
Object [6856] = 2;
Object [6857] = 1;
Object [6858] = 1;
Object [6859] = 1;
Object [6860] = 1;
Object [6861] = 1;
Object [6862] = 1;
Object [6863] = 1;
Object [6864] = 1;
Object [6865] = 1;
Object [6866] = 1;
Object [6867] = 1;
Object [6868] = 1;
Object [6869] = 1;
Object [6870] = 1;
Object [6871] = 1;
Object [6872] = 1;
Object [6873] = 1;
Object [6874] = 1;
Object [6875] = 1;
Object [6876] = 1;
Object [6877] = 1;
Object [6878] = 1;
Object [6879] = 1;
Object [6880] = 1;
Object [6881] = 1;
Object [6882] = 1;
Object [6883] = 1;
Object [6884] = 1;
Object [6885] = 1;
Object [6886] = 1;
Object [6887] = 1;
Object [6888] = 1;
Object [6889] = 1;
Object [6890] = 1;
Object [6891] = 1;
Object [6892] = 1;
Object [6893] = 1;
Object [6894] = 1;
Object [6895] = 1;
Object [6896] = 1;
Object [6897] = 1;
Object [6898] = 1;
Object [6899] = 1;
Object [6900] = 1;
Object [6901] = 1;
Object [6902] = 1;
Object [6903] = 1;
Object [6904] = 1;
Object [6905] = 1;
Object [6906] = 1;
Object [6907] = 1;
Object [6908] = 1;
Object [6909] = 1;
Object [6910] = 1;
Object [6911] = 1;
Object [6912] = 1;
Object [6913] = 1;
Object [6914] = 1;
Object [6915] = 1;
Object [6916] = 1;
Object [6917] = 1;
Object [6918] = 1;
Object [6919] = 1;
Object [6920] = 1;
Object [6921] = 1;
Object [6922] = 1;
Object [6923] = 1;
Object [6924] = 1;
Object [6925] = 1;
Object [6926] = 1;
Object [6927] = 1;
Object [6928] = 1;
Object [6929] = 0;
Object [6930] = 0;
Object [6931] = 0;
Object [6932] = 0;
Object [6933] = 0;
Object [6934] = 0;
Object [6935] = 0;
Object [6936] = 0;
Object [6937] = 0;
Object [6938] = 0;
Object [6939] = 0;
Object [6940] = 0;
Object [6941] = 0;
Object [6942] = 0;
Object [6943] = 0;
Object [6944] = 0;
Object [6945] = 0;
Object [6946] = 0;
Object [6947] = 0;
Object [6948] = 0;
Object [6949] = 0;
Object [6950] = 0;
Object [6951] = 0;
Object [6952] = 0;
Object [6953] = 0;
Object [6954] = 0;
Object [6955] = 0;
Object [6956] = 0;
Object [6957] = 0;
Object [6958] = 0;
Object [6959] = 0;
Object [6960] = 0;
Object [6961] = 0;
Object [6962] = 0;
Object [6963] = 0;
Object [6964] = 0;
Object [6965] = 0;
Object [6966] = 0;
Object [6967] = 0;
Object [6968] = 0;
Object [6969] = 0;
Object [6970] = 0;
Object [6971] = 0;
Object [6972] = 0;
Object [6973] = 0;
Object [6974] = 0;
Object [6975] = 0;
Object [6976] = 0;
Object [6977] = 0;
Object [6978] = 0;
Object [6979] = 0;
Object [6980] = 0;
Object [6981] = 0;
Object [6982] = 0;
Object [6983] = 0;
Object [6984] = 0;
Object [6985] = 0;
Object [6986] = 0;
Object [6987] = 0;
Object [6988] = 0;
Object [6989] = 0;
Object [6990] = 0;
Object [6991] = 0;
Object [6992] = 0;
Object [6993] = 0;
Object [6994] = 0;
Object [6995] = 0;
Object [6996] = 0;
Object [6997] = 0;
Object [6998] = 0;
Object [6999] = 0;

